team_id,kidney_name,nsd_0,nsd_1,cldice,assd,dice
45,kidney_6,0.5839784145355225,0.8270418047904968,0.6803043083307253,3.031385898590088,0.6333502531051636
46,kidney_5,0.8064715266227722,0.882307767868042,0.6973005460606502,2.8374123573303223,0.9004709720611572
46,kidney_6,0.5828657150268555,0.7625585794448853,0.6044459788911062,2.526057004928589,0.7396985292434692
47,kidney_5,0.8282530903816223,0.9072897434234619,0.7383300125209912,3.434586763381958,0.9049733877182007
47,kidney_6,0.5824307203292847,0.788783848285675,0.6593806203544901,2.202241897583008,0.7000566720962524
48,kidney_5,0.8740801215171814,0.9419698715209961,0.8171663623109612,0.8616335988044739,0.9240517616271973
48,kidney_6,0.580906331539154,0.7818560004234314,0.6335039322783738,7.657236099243164,0.7435387969017029
49,kidney_5,0.7685054540634155,0.8545034527778625,0.7149701573074901,12.775444030761719,0.8565183877944946
49,kidney_6,0.578806459903717,0.7379737496376038,0.6030520150889226,3.247978925704956,0.7292349934577942
50,kidney_5,0.8364095687866211,0.9029305577278137,0.7445143992416485,3.5469274520874023,0.9101250171661377
50,kidney_6,0.5782114863395691,0.7990175485610962,0.6573831118349914,2.2051939964294434,0.7253516316413879
